,id,Constituency,Country/Region,Country,Con Vote,Liberal Vote,Labour Vote,SNP Vote,PC Vote,DUP Vote,Sinn Fein Vote,SDLP Vote,UUP Vote,Other Vote,Total votes
196,371,EAST YORKSHIRE,Yorkshire and the Humber,England,0.45210442194992007,0.19339371337240277,0.3182099094299414,,,,,,,0.03629195524773575,46925
197,25,EASTBOURNE,South East,England,0.43463795668705574,0.4114109770209952,0.10886096875516614,,,,,,,0.04509009753678294,48392
198,50,EASTLEIGH,South East,England,0.37467601615398527,0.3860882843422877,0.20570211568985955,,,,,,,0.033533583813867514,49771
199,444,ECCLES,North West,England,0.1968121968121968,0.18563756063756065,0.5688958188958189,,,,,,,0.048654423654423656,34632
200,427,EDDISBURY,North West,England,0.46374304856154486,0.17913911634628016,0.3281078950825415,,,,,,,0.02900994000963349,45674
201,S14000022,EDINBURGH EAST,Scotland,Scotland,0.10307486967689944,0.24420156639552745,0.40038782140069,0.17023848497821653,,,,,,0.08209725754866655,39709
202,S14000023,EDINBURGH NORTH & LEITH,Scotland,Scotland,0.18689024390243902,0.29183864915572233,0.3423311444652908,0.10187617260787993,,,,,,0.07706378986866792,42640
203,S14000024,EDINBURGH SOUTH,Scotland,Scotland,0.24101831467516044,0.32280200477774135,0.33228722656798915,0.06171249238840227,,,,,,0.042179961590706826,42698
204,S14000025,EDINBURGH SOUTH WEST,Scotland,Scotland,0.2329827437053226,0.21062696352957247,0.3978509311114147,0.10595091745207849,,,,,,0.0525884442016118,43926
205,S14000026,EDINBURGH WEST,Scotland,Scotland,0.1947862586987739,0.4952391472440075,0.18630288302220258,0.09110792002651055,,,,,,0.03256379100850547,45265
206,164,EDMONTON,London,England,0.29913840301991185,0.1199319943520733,0.5318272195487422,,,,,,,0.049102383079272685,34703
207,428,ELLESMERE PORT & NESTON,North West,England,0.330053008153272,0.15705151061351588,0.48422829161615444,,,,,,,0.028667189617057692,42069
208,408,ELMET,Yorkshire and the Humber,England,0.37610825944937004,0.12563101853815806,0.4721503414923854,,,,,,,0.02611038052008654,47146
209,165,ELTHAM,London,England,0.34286928197139216,0.16057215691828353,0.435660671293018,,,,,,,0.06089788981730633,35305
210,166,ENFIELD NORTH,London,England,0.3959606370708484,0.113916905936342,0.44307835775111043,,,,,,,0.04704409924169918,40749
211,167,"ENFIELD, SOUTHGATE",London,England,0.4461028192371476,0.1119166074389955,0.4047145226249704,,,,,,,0.03726605069888652,42210
212,36,EPPING FOREST,Eastern,England,0.5301604993312528,0.1845519393669193,0.21009808292465448,,,,,,,0.07518947837717342,44860
213,100,EPSOM & EWELL,South East,England,0.5442370536698811,0.21449908779245774,0.20579803123559012,,,,,,,0.03546582730207101,49879
214,329,EREWASH,East Midlands,England,0.30439340889759264,0.13991256700888177,0.44452356932328446,,,,,,,0.11117045477024114,50553
215,168,ERITH & THAMESMEAD,London,England,0.23858596053225678,0.13513585296539268,0.5440227351199172,,,,,,,0.0822554513824334,37651
216,101,ESHER & WALTON,South East,England,0.457036634780066,0.29564727014495173,0.19443168052132503,,,,,,,0.052884414553657215,47878
217,230,EXETER,South West,England,0.2715551681557347,0.205927217258662,0.41074671315464517,,,,,,,0.1117709014309581,55068
218,S14000028,FALKIRK,Scotland,Scotland,0.0991912568306011,0.16002185792349727,0.5085027322404372,0.21396721311475408,,,,,,0.01831693989071038,45750
219,224,FALMOUTH & CAMBORNE,South West,England,0.2633343746745809,0.34878683744663125,0.3095074455899198,,,,,,,0.07837134228886806,48015
220,51,FAREHAM,South East,England,0.49717967720685113,0.2172060276679842,0.2562788208168643,,,,,,,0.029335474308300396,48576
221,81,FAVERSHAM & MID KENT,South East,England,0.49718058038784213,0.165130885251914,0.2972997753633155,,,,,,,0.04038875899692844,43626
222,169,FELTHAM & HESTON,London,England,0.29292956386459956,0.1656831715036747,0.47585966418110615,,,,,,,0.0655276004506196,37282
223,648,FERMANAGH & SOUTH TYRONE,Northern Ireland,Northern Ireland,,,,,,0.2880741089910438,0.3819810218678909,0.14817699260139774,0.18176787653966758,,48793
224,170,FINCHLEY & GOLDERS GREEN,London,England,0.3875133058730967,0.16851020502614894,0.40466052668116814,,,,,,,0.039315962419586244,43214
225,82,FOLKESTONE & HYTHE,South East,England,0.5393686988433705,0.29855885202977134,0.12479640434612292,,,,,,,0.037276044780735214,48503
226,250,FOREST OF DEAN,South West,England,0.4087741393786734,0.1718094038623006,0.3657640638119228,,,,,,,0.05365239294710328,47640
227,649,FOYLE,Northern Ireland,Northern Ireland,,,,,,0.1437654848823697,0.3324343879497468,0.4630445745357276,0.023920717402267096,0.03683483522988884,45609
228,468,FYLDE,North West,England,0.5336629312239068,0.17024829707756536,0.25989892331355746,,,,,,,0.03618984838497034,45510
229,345,GAINSBOROUGH,East Midlands,England,0.43869442437775,0.2635012368380727,0.25708719161139204,,,,,,,0.040717147172785184,45681
230,518,GATESHEAD EAST & WASHINGTON WEST,North East,England,0.13880235375562477,0.21893388715818624,0.6056593977154725,,,,,,,0.03660436137071651,34668
231,360,GEDLING,East Midlands,England,0.37482130295672694,0.1377385463704645,0.46129932605686536,,,,,,,0.02614082461594318,44069
232,83,GILLINGHAM,South East,England,0.406646445413687,0.14909115061881462,0.4122700201474528,,,,,,,0.03199238382004561,45167
233,S14000029,GLASGOW CENTRAL,Scotland,Scotland,0.06266718978492707,0.17787209758533368,0.48214858936405464,0.14794735528052216,,,,,,0.12936476798516247,28037
234,S14000030,GLASGOW EAST,Scotland,Scotland,0.06900675522802935,0.11845890300268269,0.6068392643588998,0.17027053233782605,,,,,,0.03542454507256214,30939
235,S14000031,GLASGOW NORTH,Scotland,Scotland,0.08742523548583503,0.27445292074066113,0.394004512732352,0.12943662476272338,,,,,,0.11468070627842843,27921
236,S14000032,GLASGOW NORTH EAST,Scotland,Scotland,,,,0.17661341403335915,,,,,,0.8233865859666408,28418
237,S14000033,GLASGOW NORTH WEST,Scotland,Scotland,0.0957693549807698,0.1953847508881125,0.49170605678048207,0.13728310971492322,,,,,,0.0798567276357124,34061
238,S14000034,GLASGOW SOUTH,Scotland,Scotland,0.1258359137154901,0.19049725482032734,0.4723530483203664,0.12646040956519478,,,,,,0.08485337357862142,38431
239,S14000035,GLASGOW SOUTH WEST,Scotland,Scotland,0.05765568002066049,0.11598928237079123,0.6021564386480291,0.15356554863285662,,,,,,0.07063305032766246,30977
240,S14000036,GLENROTHES,Scotland,Scotland,0.07094685007761066,0.126532141519028,0.5190547556602259,0.23366161751324735,,,,,,0.049804635229888136,37366
241,251,GLOUCESTER,South West,England,0.36420670617531803,0.1510530278169218,0.4466536687064456,,,,,,,0.0380865973013146,51803
242,S14000037,GORDON,Scotland,Scotland,0.17647058823529413,0.45024528556640714,0.20212430802466358,0.15972816058328457,,,,,,0.011431657590350601,44438
243,52,GOSPORT,South East,England,0.44773899707208253,0.16603150996886182,0.31458846493470277,,,,,,,0.07164102802435283,43034
244,566,GOWER,Wales,Wales,0.2549946891912397,0.18438622224470183,0.4245106469070861,,0.07811946790754135,,,,,0.05798897374943098,39542
245,346,GRANTHAM & STAMFORD,East Midlands,England,0.4689375782128237,0.16624599656393832,0.31102721276009077,,,,,,,0.053789212463147176,47147
246,84,GRAVESHAM,South East,England,0.43690652736891034,0.10737289448637641,0.4224307753602337,,,,,,,0.033289802784479516,45179
247,372,GREAT GRIMSBY,Yorkshire and the Humber,England,0.238381264409659,0.19281640577599807,0.470573959470938,,,,,,,0.09822837034340492,32964
248,125,GREAT YARMOUTH,Eastern,England,0.3817245879452849,0.11080767557639325,0.4555560926095993,,,,,,,0.05191164386872251,41378
249,171,GREENWICH & WOOLWICH,London,England,0.20053348308297067,0.20724413870560157,0.49212410501193316,,,,,,,0.10009827319949459,35615
250,102,GUILDFORD,South East,England,0.43762468284557726,0.43090391431504327,0.09788692839573125,,,,,,,0.0335844744436482,51631
251,172,HACKNEY NORTH & STOKE NEWINGTON,London,England,0.14356705241660994,0.23284547311095985,0.4856364874063989,,,,,,,0.13795098706603132,29380
252,173,HACKNEY SOUTH & SHOREDITCH,London,England,0.14033563917237957,0.2123026336197537,0.5288333281632907,,,,,,,0.11852839904457611,32237
253,311,HALESOWEN & ROWLEY REGIS,West Midlands,England,0.3606842984005614,0.1259225203861882,0.4656277978077286,,,,,,,0.04776538340552181,41327
254,409,HALIFAX,Yorkshire and the Humber,England,0.3318792707834287,0.17902619834085579,0.41803878060465466,,,,,,,0.0710557502710608,39659
255,373,HALTEMPRICE & HOWDEN,Yorkshire and the Humber,England,0.474546628078869,0.36802764996148163,0.12708988319556935,,,,,,,0.030335838764080036,48029
256,429,HALTON,North West,England,0.20050902495392448,0.17169353187256822,0.6277974431735073,,,,,,,,34183
257,174,HAMMERSMITH & FULHAM,London,England,0.45425426237152067,0.14426176333448212,0.35230198471425384,,,,,,,0.049181989579743346,49327
258,175,HAMPSTEAD & HIGHGATE,London,England,0.2851753857438504,0.26964084562387025,0.38286223246797474,,,,,,,0.062321536164304615,38173
259,337,HARBOROUGH,East Midlands,England,0.42852969408622343,0.3473143858770502,0.19243771128083134,,,,,,,0.031718208755895,47922
260,37,HARLOW,Eastern,England,0.4116477487227242,0.12589031787179422,0.4140890443711776,,,,,,,0.04837288903430398,39733
261,378,HARROGATE & KNARESBOROUGH,Yorkshire and the Humber,England,0.3192869475943814,0.5626254141583835,0.08462830743385133,,,,,,,0.03345933081338373,42858
262,176,HARROW EAST,London,England,0.3682387895244279,0.15243098597091867,0.46130688861342306,,,,,,,0.018023335891230348,50823
263,177,HARROW WEST,London,England,0.38254569819301076,0.171444125714525,0.42500889884629073,,,,,,,0.021001277246173497,47759
264,500,HARTLEPOOL,North East,England,0.1145163110960605,0.30401286826955637,0.5150412010384919,,,,,,,0.06642961959589118,35436
265,38,HARWICH,Eastern,England,0.4212624980161879,0.11730280907792413,0.4030114267576575,,,,,,,0.058423266148230436,50408
266,26,HASTINGS & RYE,South East,England,0.37394195888754533,0.1506604036833783,0.4210538554553065,,,,,,,0.054343781973769885,43004
267,53,HAVANT,South East,England,0.44424560470121643,0.2021232860148485,0.28686126091267444,,,,,,,0.06676984837126067,41351
268,178,HAYES & HARLINGTON,London,England,0.2519991355089691,0.09799623328907962,0.5868967859458458,,,,,,,0.06310784525610547,32389
269,445,HAZEL GROVE,North West,England,0.29672520898841936,0.4947976583071299,0.17470664928292046,,,,,,,0.03377048342153028,39117
270,65,HEMEL HEMPSTEAD,Eastern,England,0.4033285216948289,0.17171181115734058,0.3927358410461068,,,,,,,0.032223826101723696,47108
271,410,HEMSWORTH,Yorkshire and the Humber,England,0.22148836703631225,0.15671885192433138,0.5878995433789954,,,,,,,0.033893237660360946,36792
272,179,HENDON,London,England,0.379956499916346,0.13936757570687636,0.4444656899065465,,,,,,,0.036210234470231126,41839
273,94,HENLEY,South East,England,0.5349291961235146,0.2600296538238391,0.1474525646259965,,,,,,,0.05758858542664976,46537
274,266,HEREFORD,West Midlands,England,0.4120569795709472,0.4325713310871327,0.10235851068366955,,,,,,,0.053013178658250525,46894
275,66,HERTFORD & STORTFORD,Eastern,England,0.5045882637044192,0.18371166384931176,0.2410247122273203,,,,,,,0.07067536021894873,49692
276,67,HERTSMERE,Eastern,England,0.5323921826552663,0.1836183406934135,0.2718218547402048,,,,,,,0.012167621911115287,42572
277,515,HEXHAM,North East,England,0.4240840218726664,0.2571001854840652,0.3031580468768819,,,,,,,0.015657745766386434,41513
278,446,HEYWOOD & MIDDLETON,North West,England,0.21394003021534838,0.18592681740199216,0.4977338488720457,,,,,,,0.10239930351061378,39053
279,330,HIGH PEAK,East Midlands,England,0.3815639440676949,0.20004400968213007,0.39626717877933143,,,,,,,0.022124867470843586,49989
280,68,HITCHIN & HARPENDEN,Eastern,England,0.4985966615316437,0.258172072509338,0.22155865532741048,,,,,,,0.021672610631607823,47387
281,180,HOLBORN & ST PANCRAS,London,England,0.18865508309322157,0.2930818708344248,0.4324049011903722,,,,,,,0.08585814488198143,34359
282,181,HORNCHURCH,London,England,0.4284890880033535,0.07582069218475726,0.41591343760643457,,,,,,,0.07977678220545469,38169
283,182,HORNSEY & WOOD GREEN,London,England,0.12706528628776675,0.4333826325797591,0.3827804774984154,,,,,,,0.05677160363405874,47330
284,115,HORSHAM,South East,England,0.49986237269474265,0.2681530415634462,0.17102486466648317,,,,,,,0.06095972107532801,54495
285,519,HOUGHTON & WASHINGTON EAST,North East,England,0.13754539689859918,0.18000230587421456,0.643050671585865,,,,,,,0.03940162564132126,34694
286,27,HOVE,South East,England,0.3653451201000089,0.17863202071613538,0.37472095722832394,,,,,,,0.08130190195553175,44796
287,411,HUDDERSFIELD,Yorkshire and the Humber,England,0.21742987979393247,0.22867773325701202,0.4676874642243847,,,,,,,0.08620492272467087,34940
288,119,HUNTINGDON,Eastern,England,0.5083368308596283,0.263249265519478,0.18735930405585868,,,,,,,0.04105459956503491,52418
289,469,HYNDBURN,North West,England,0.31810692286243,0.1413724048771832,0.4597328195898502,,,,,,,0.08078785267053665,39449
290,183,ILFORD NORTH,London,England,0.4367674418604651,0.13711627906976745,0.39832558139534885,,,,,,,0.027790697674418604,43000
291,184,ILFORD SOUTH,London,England,0.27236315086782376,0.20520928489447918,0.4885109971189656,,,,,,,0.03391656711873141,42693
292,S14000038,INVERCLYDE,Scotland,Scotland,0.10227713446728351,0.16962158568341737,0.5074519363953681,0.19555100005540474,,,,,,0.025098343398526235,36098
293,S14000039,"INVERNESS, NAIRN, BADENOCH & STRATHSPEY",Scotland,Scotland,0.1034685346288555,0.40289232855044627,0.3091628064625466,0.13539713026776634,,,,,,0.049079200090385265,44255
294,135,IPSWICH,Eastern,England,0.31052103729882036,0.2021108935479249,0.43784325899040066,,,,,,,0.049524810162854004,41878
295,75,ISLE OF WIGHT,South East,England,0.4894603773020361,0.2953039211286148,0.17180557425609264,,,,,,,0.043430127313256434,66843
296,185,ISLINGTON NORTH,London,England,0.11875277830697911,0.29853305391503143,0.5117800215914142,,,,,,,0.07093414618657522,31494
297,186,ISLINGTON SOUTH & FINSBURY,London,England,0.14838022027712283,0.3830948612770905,0.3987274312845192,,,,,,,0.06979748716126741,30961
298,542,ISLWYN,Wales,Wales,0.10879637129434634,0.1254819374696258,0.6378422161023813,,0.12787947513364653,,,,,,30865
299,520,JARROW,North East,England,0.1414738948731532,0.19571487433044912,0.6049208311260227,,,,,,,0.057890399670374945,33978
300,412,KEIGHLEY,Yorkshire and the Humber,England,0.3426325790291933,0.11841423389186388,0.44740024183796856,,,,,,,0.09155294524097427,46312
301,187,KENSINGTON & CHELSEA,London,England,0.5790145519530253,0.1827291294357927,0.1761871330099566,,,,,,,0.06206918560122543,31336
302,353,KETTERING,East Midlands,England,0.4564748589296625,0.12367465765733386,0.3971534342091076,,,,,,,0.022697049203896057,55646
303,S14000040,KILMARNOCK & LOUDOUN,Scotland,Scotland,0.11324155645179461,0.11141653335736657,0.47261338800892233,0.27652479552981996,,,,,,0.026203726652096523,44383
304,188,KINGSTON & SURBITON,London,England,0.3302713567839196,0.5104924623115578,0.13171859296482413,,,,,,,0.027517587939698492,49750
305,374,KINGSTON UPON HULL EAST,Yorkshire and the Humber,England,0.13296060664481718,0.18835550414497784,0.56580553948975,,,,,,,0.11287834972045499,31122
306,375,KINGSTON UPON HULL NORTH,Yorkshire and the Humber,England,0.1291914548404543,0.27085586803677664,0.5193347755543537,,,,,,,0.08061790156841536,29584
307,376,KINGSTON UPON HULL WEST & HESSLE,Yorkshire and the Humber,England,0.20738370839025091,0.21047523186426054,0.5501833345315983,,,,,,,0.03195772521389029,27818
308,219,KINGSWOOD,South West,England,0.3306281188400135,0.16140718509705032,0.4704409440429046,,,,,,,0.03752375202003161,56311
309,S14000041,KIRKCALDY & COWDENBEATH,Scotland,Scotland,0.1030720643123744,0.13039525313427122,0.5808689826777682,0.14503780266054167,,,,,,0.040625897215044504,41796
310,481,KNOWSLEY NORTH & SEFTON EAST,North West,England,0.13666909561978788,0.19410034275227378,0.6331741019620544,,,,,,,0.03605645966588401,37053
311,482,KNOWSLEY SOUTH,North West,England,0.1232576007024476,0.1956975085062013,0.6810448907913511,,,,,,,,36444
312,650,LAGAN VALLEY,Northern Ireland,Northern Ireland,,,,,,0.5470497040308184,0.07509630743211501,0.06102602649628864,0.21544677252654326,0.1013811895142347,42572
313,S14000042,LANARK & HAMILTON EAST,Scotland,Scotland,0.1279221822019317,0.1864002385923054,0.46048314941843127,0.17770538438596895,,,,,,0.04748904540136273,43589
314,470,LANCASTER & WYRE,North West,England,0.42769059372658996,0.16236722306525037,0.3475730393192601,,,,,,,0.06236914388889956,52061
315,413,LEEDS CENTRAL,Yorkshire and the Humber,England,0.13242650585897348,0.19392859590214487,0.6004933872404578,,,,,,,0.0731515109984239,29186
316,414,LEEDS EAST,Yorkshire and the Humber,England,0.18475911826312463,0.20683578814376433,0.5917810951890149,,,,,,,0.016623998404096153,30077
317,415,LEEDS NORTH EAST,Yorkshire and the Humber,England,0.32242506089179346,0.20322183905274074,0.44932114693611785,,,,,,,0.025031953119347916,41467
318,416,LEEDS NORTH WEST,Yorkshire and the Humber,England,0.25743105723423765,0.3715416787815079,0.3295609581534745,,,,,,,0.0414663058307799,44711
319,417,LEEDS WEST,Yorkshire and the Humber,England,0.14256057415700346,0.17479759186215488,0.55470209674071,,,,,,,0.1279397372401317,33719
320,338,LEICESTER EAST,East Midlands,England,0.1970415920205297,0.1707258025468455,0.5813925337723334,,,,,,,0.05084007166029148,41306
321,339,LEICESTER SOUTH,East Midlands,England,0.17799627455141354,0.3058404659168612,0.3934828228525618,,,,,,,0.12268043667916342,42411
322,340,LEICESTER WEST,East Midlands,England,0.24422104502769082,0.17466289429328197,0.517216470021671,,,,,,,0.06389959065735613,33224
323,447,LEIGH,North West,England,0.15964152598114448,0.13598991449243586,0.6330026310019733,,,,,,,0.0713659285244464,36488
324,267,LEOMINSTER,West Midlands,England,0.5207099379009285,0.2504457606623901,0.15215297276248643,,,,,,,0.07669132867419506,48793
325,28,LEWES,South East,England,0.3415964942429971,0.5236294896030246,0.08955576559546313,,,,,,,0.04521825055851521,46552
326,189,LEWISHAM EAST,London,England,0.2413338901917949,0.21804221415491373,0.4582195521572911,,,,,,,0.08240434349600026,31127
327,190,LEWISHAM WEST,London,England,0.20035710929423925,0.20922219089684554,0.5203458321586317,,,,,,,0.07007486765028349,31923
328,191,"LEWISHAM, DEPTFORD",London,England,0.12414042707202316,0.16750567564899813,0.5561148948771099,,,,,,,0.15223900240186886,30393
329,192,LEYTON & WANSTEAD,London,England,0.2221988458764126,0.25177326280355855,0.45786246693916804,,,,,,,0.06816542438086079,33272
330,280,LICHFIELD,West Midlands,England,0.4863295537673738,0.1555413313825896,0.32447878566203364,,,,,,,0.033650329188002925,43744
331,347,LINCOLN,East Midlands,England,0.32856716498901156,0.18219062864584745,0.45375369671975474,,,,,,,0.035488509645386225,36857
332,S14000043,LINLITHGOW & EAST FALKIRK,Scotland,Scotland,0.11826079458492315,0.15305352562029792,0.47685873806290285,0.23537907693634266,,,,,,0.016447864795533423,46389
333,483,"LIVERPOOL, GARSTON",North West,England,0.09790129810716532,0.3347343741064791,0.5404014410705095,,,,,,,0.026962886715846058,34974
334,484,"LIVERPOOL, RIVERSIDE",North West,England,0.09114808758936872,0.24805232278541886,0.575518579077298,,,,,,,0.08528101054791447,31191
335,485,"LIVERPOOL, WALTON",North West,England,0.05925528105979234,0.15628356605800214,0.7276047261009667,,,,,,,0.05685642678123881,27930
336,486,"LIVERPOOL, WAVERTREE",North West,England,0.06627619345483494,0.37724261465411846,0.5243240169457792,,,,,,,0.03215717494526741,35171
337,487,"LIVERPOOL, WEST DERBY",North West,England,0.08426339285714286,0.1285123424369748,0.6282825630252101,,,,,,,0.15894170168067226,30464
338,S14000044,LIVINGSTON,Scotland,Scotland,0.10147281051943072,0.15409251866386992,0.5110178857387735,0.2156212644067032,,,,,,0.01779552067122268,44337
339,539,LLANELLI,Wales,Wales,0.13705296514259846,0.1287347215934812,0.46944318696242643,,0.2647691263014939,,,,,,35344
340,341,LOUGHBOROUGH,East Midlands,England,0.370654529692241,0.1789770264412657,0.41391417425227567,,,,,,,0.0364542696142176,46140
341,348,LOUTH & HORNCASTLE,East Midlands,England,0.4657798342008868,0.20307178201915044,0.2537968853758327,,,,,,,0.07735149840412998,46683
342,273,LUDLOW,West Midlands,England,0.45077352814782984,0.40721959604641167,0.10687580575848732,,,,,,,0.035131070047271167,46540
343,2,LUTON NORTH,Eastern,England,0.3214303972189561,0.15543683860743315,0.48724502837278255,,,,,,,0.03588773580082818,39122
344,3,LUTON SOUTH,Eastern,England,0.2816177604193432,0.2255511588468061,0.42679479932165065,,,,,,,0.06603628141220001,38918
345,430,MACCLESFIELD,North West,England,0.49599964928432083,0.19548015168453126,0.2899322680344578,,,,,,,0.018587930996690122,45621
346,8,MAIDENHEAD,South East,England,0.5084405670665213,0.3725408942202835,0.09038167938931298,,,,,,,0.028636859323882224,45850
347,85,MAIDSTONE & THE WEALD,South East,England,0.5265101015280484,0.22167982770997846,0.22180289201107578,,,,,,,0.030007178750897343,48755
348,448,MAKERFIELD,North West,England,0.12211916807195053,0.10649241146711635,0.6322091062394604,,,,,,,0.13917931422147273,35580
349,39,MALDON & EAST CHELMSFORD,Eastern,England,0.5148944479399449,0.20112386366101842,0.24210800373174807,,,,,,,0.04187368466728862,46091
350,450,MANCHESTER CENTRAL,North West,England,0.08556588299617277,0.24661700382722798,0.5806793329688354,,,,,,,0.0871377802077638,29264
351,449,"MANCHESTER, BLACKLEY",North West,England,0.13373926280308795,0.18701750570838316,0.6229205175600739,,,,,,,0.056322713928454934,27591
352,451,"MANCHESTER, GORTON",North West,England,0.09779212306424476,0.33210864265357276,0.5315386464306562,,,,,,,0.03856058785152629,29123
353,452,"MANCHESTER, WITHINGTON",North West,England,0.10462384537348497,0.4237279085909552,0.4059212985210102,,,,,,,0.06572694751454963,37458
354,361,MANSFIELD,East Midlands,England,0.1837966349670812,0.13888598599644686,0.4807189884000418,,,,,,,0.19659839063643014,38276
355,86,MEDWAY,South East,England,0.41661596865646217,0.12537415131530918,0.4217993332197698,,,,,,,0.03621054680845886,41093
356,549,MEIRIONNYDD NANT CONWY,Wales,Wales,0.16482558139534884,0.1062015503875969,0.1929748062015504,,0.513420542635659,,,,,0.022577519379844962,20640
357,312,MERIDEN,West Midlands,England,0.48203341719889037,0.15295787368556868,0.3313119583682773,,,,,,,0.03369675074726362,46503
358,554,MERTHYR TYDFIL & RHYMNEY,Wales,Wales,0.08940485721910862,0.1399452895649853,0.6047838270616493,,0.09914598345342941,,,,,0.06672004270082733,29976
359,4,MID BEDFORDSHIRE,Eastern,England,0.4630107100357001,0.23780245934153113,0.22512891709639032,,,,,,,0.07405791352637842,50420
360,243,MID DORSET & NORTH POOLE,South West,England,0.3657742642662592,0.4871675634978631,0.11561372041010651,,,,,,,0.031444451825771165,45159
361,126,MID NORFOLK,Eastern,England,0.43051850769174554,0.23729309021814593,0.29239595132824203,,,,,,,0.03979245076186648,54734
362,116,MID SUSSEX,South East,England,0.4801592112175213,0.3611548874611064,0.12688406675556632,,,,,,,0.03180183456580596,49494
363,651,MID ULSTER,Northern Ireland,Northern Ireland,,,,,,0.234777440232466,0.47640117994100295,0.17439351913001364,0.10683309118126183,0.007594769515255581,45426
364,268,MID WORCESTERSHIRE,West Midlands,England,0.5149500280507823,0.20354478774908055,0.2380368608057847,,,,,,,0.04346832339435244,48127
365,501,MIDDLESBROUGH,North East,England,0.1637523335407592,0.18652769135034225,0.5775357809583074,,,,,,,0.07218419415059116,32140
366,502,MIDDLESBROUGH SOUTH & EAST CLEVELAND,North East,England,0.3191367630904431,0.13843372391065545,0.5022198828268034,,,,,,,0.04020963017209813,43696
367,S14000045,MIDLOTHIAN,Scotland,Scotland,0.09380967536600891,0.2622533418204965,0.4549384680670486,0.16974326331423722,,,,,,0.019255251432208784,37704
368,19,MILTON KEYNES SOUTH WEST,South East,England,0.34245768050559855,0.16072263203885467,0.42394683899286717,,,,,,,0.07287284846267959,49209
369,193,MITCHAM & MORDEN,London,England,0.2490468546202468,0.14003712250426406,0.564086485401826,,,,,,,0.046829537473663085,39868
370,103,MOLE VALLEY,South East,England,0.5476070019224931,0.3048264696954366,0.10745724982292826,,,,,,,0.04010927855914196,49415
371,543,MONMOUTH,Wales,Wales,0.4686658050949554,0.12818434714038507,0.3695047422951394,,0.021751034981271768,,,,,0.011894070488248308,45653
372,559,MONTGOMERYSHIRE,Wales,Wales,0.27398079542811576,0.5123101970296042,0.11476226866465096,,0.06904342625510848,,,,,0.029903312622520516,30097
373,S14000046,MORAY,Scotland,Scotland,0.21962725233933958,0.19230273502951564,0.20413476658159976,0.36594230917949117,,,,,,0.017992936870053877,38793
374,471,MORECAMBE & LUNESDALE,North West,England,0.3737960850246187,0.13788879548456828,0.488315119490813,,,,,,,,41635
375,418,MORLEY & ROTHWELL,Yorkshire and the Humber,England,0.1935992469702318,0.16046593716907873,0.4840569478762207,,,,,,,0.16187786798446877,42495
376,S14000047,MOTHERWELL & WISHAW,Scotland,Scotland,0.09269988412514485,0.12029426823681587,0.574712333935164,0.16451534668139806,,,,,,0.04777816702147727,37109
377,S14000027,NA H-EILEANAN AN IAR,Scotland,Scotland,0.04408788667244869,0.07921364556230125,0.34489736918184444,0.44904596704249783,,,,,,0.08275513154090777,13836
378,567,NEATH,Wales,Wales,0.11547589133651617,0.1427255214004523,0.5258676047686852,,0.17100818047295976,,,,,0.044922802021386495,35817
379,54,NEW FOREST EAST,South East,England,0.4857963965955565,0.3409749088095501,0.1214104122913673,,,,,,,0.05181828230352603,45235
380,55,NEW FOREST WEST,South East,England,0.564482167278095,0.18926780558751383,0.164760023444114,,,,,,,0.0814900036902772,46067
381,362,NEWARK,East Midlands,England,0.4802608543417367,0.15922619047619047,0.3388042717086835,,,,,,,0.021708683473389355,45696
382,9,NEWBURY,South East,England,0.48965668611563296,0.4263713350282589,0.059243136465897246,,,,,,,0.02472884239021089,54673
383,521,NEWCASTLE UPON TYNE CENTRAL,North East,England,0.1600501113585746,0.3404510022271715,0.4513084632516704,,,,,,,0.04819042316258352,35920
384,523,NEWCASTLE UPON TYNE EAST & WALLSEND,North East,England,0.11149693793800114,0.31242502683250206,0.5512342950943873,,,,,,,0.02484374013510954,31678
385,522,NEWCASTLE UPON TYNE NORTH,North East,England,0.15664342940380813,0.31737072104879827,0.5000520237228177,,,,,,,0.025933825824576005,38444
386,281,NEWCASTLE-UNDER-LYME,West Midlands,England,0.24994973358801648,0.1892027747059415,0.4537297677691766,,,,,,,0.10711772393686539,39788
387,544,NEWPORT EAST,Wales,Wales,0.2343754909662215,0.2372663000785546,0.4521288295365279,,0.03836606441476827,,,,,0.03786331500392773,31825
388,545,NEWPORT WEST,Wales,Wales,0.29561737378260383,0.1790551886264413,0.44836561065711406,,0.0357662599350722,,,,,0.04119556699876861,35732
389,652,NEWRY & ARMAGH,Northern Ireland,Northern Ireland,,,,,,0.1836634053968755,0.41354347483036136,0.2518936405239072,0.13857109042133503,0.012328388827520909,50696
390,419,NORMANTON,Yorkshire and the Humber,England,0.24473599828986747,0.16986425823001283,0.511997648567764,,,,,,,0.0734020949123557,37424
391,653,NORTH ANTRIM,Northern Ireland,Northern Ireland,,,,,,0.5477507294343074,0.15657797326133344,0.12160867482471803,0.14451508949179115,0.02954753298785002,45926
392,S14000048,NORTH AYRSHIRE & ARRAN,Scotland,Scotland,0.1837122497455039,0.16432530256758285,0.4392489537382649,0.17957244655581947,,,,,,0.033141047392828867,44205
393,225,NORTH CORNWALL,South West,England,0.37094065949769567,0.4258868922153549,0.11853810153263548,,,,,,,0.08463434675431389,55982
