,id,Constituency,Country/Region,Con Vote,Labour Vote,Liberal Vote,SNP/PC Vote,DUP Vote,VUPP Vote,OUP Vote,SDLP Vote,Alliance Vote,Other Vote,Total votes
228,240,FIFE CENTRAL,Scotland,0.12297854594319077,0.5189750243269543,,0.3339511607432464,,,,,,0.02409526898660859,43162
229,242,FINCHLEY,London,0.440392931503924,0.3359938070578186,0.19710640115316855,,,,,,,0.02650686028508889,37462
230,245,FOLKESTONE AND HYTH,South East,0.46180662812762013,0.2568068487710163,0.27553947310357,,,,,,,0.005847049997793566,45322
231,246,FULHAM,London,0.36995380112715576,0.49865757201944705,0.11070797958541954,,,,,,,0.02068064726797765,41343
232,249,GAINSBOROUGH,East Midlands,0.41518795363449246,0.255595276784747,0.32921676958076046,,,,,,,,46155
233,250,GALLOWAY,Scotland,0.40201468216084535,0.09026566152022912,0.10471738486354808,0.4030022714553774,,,,,,,30377
234,251,GATESHEAD EAST,North East,0.22448979591836735,0.6187414592620802,0.1567687448195524,,,,,,,,44639
235,252,GATESHEAD WEST,North East,0.2194059405940594,0.6860891089108911,0.0945049504950495,,,,,,,,20200
236,253,GILLINGHAM,South East,0.4039371247958253,0.3191701491270868,0.25733437983920576,,,,,,,0.019558346237882097,47141
237,254,GLASGOW CATHCART,Scotland,0.42678361042021207,0.38078282497709126,0.027699960727843958,0.16473360387485272,,,,,,,38195
238,255,GLASGOW CENTRAL,Scotland,0.1296015441886116,0.6363573693644009,0.04170687991176065,0.19233420653522681,,,,,,,14506
239,256,GLASGOW CRAIGTON,Scotland,0.2005061783534316,0.5047491439630788,0.05145154086645824,0.2432931368170314,,,,,,,33585
240,257,GLASGOW GARSCADDEN,Scotland,0.12911549179481888,0.5092630818453917,0.04941170399422025,0.3122097223655692,,,,,,,38756
241,258,GLASGOW GOVAN,Scotland,0.07052841995480619,0.49504606292369197,0.01929428124456805,0.41022075438901445,,,,,,0.004910481487919347,23012
242,259,GLASGOW HILLHEAD,Scotland,0.37092341820348973,0.28166076217594277,0.11906102042843426,0.22835479919213322,,,,,,,30203
243,260,GLASGOW KELVINGROVE,Scotland,0.2756068679692126,0.4280269390171699,0.06420219064535228,0.23216400236826523,,,,,,,27024
244,261,GLASGOW MARYHILL,Scotland,0.09298767030574111,0.5764352764617603,0.03128034605538063,0.299296707177118,,,,,,,33983
245,262,GLASGOW POLLOK,Scotland,0.26977263216627145,0.4346259357418515,0.05286650857860232,0.24273492351327475,,,,,,,43014
246,263,GLASGOW PROVAN,Scotland,0.09800744720161451,0.5856001819163753,,0.30209488075950086,,,,,,0.01429749012250931,35181
247,264,GLASGOW QUEEN'S PARK,Scotland,0.17020211742059674,0.5610779595765159,0.03718960538979788,0.21790182868142444,,,,,,0.013628488931665062,25975
248,265,GLASGOW SHETTLESTON,Scotland,0.14363901727073705,0.5428930511635449,0.027973729019703235,0.28549420254601476,,,,,,,24666
249,266,GLASGOW SPRINGBURN,Scotland,0.13284306055390394,0.5458926615553121,0.027069316225942733,0.28317947113127834,,,,,,0.011015490533562823,31955
250,267,GLOUCESTER,South West,0.46105335964359095,0.38928331671989747,0.14966332363651158,,,,,,,,49157
251,270,GOOLE,Yorkshire and the Humber,0.2836637199749978,0.5983569961603714,0.11797928386463077,,,,,,,,44796
252,271,GOSPORT,South East,0.4750740308076829,0.2885435627156402,0.2363824064766769,,,,,,,,36809
253,272,GOWER,Wales,0.2025735966355824,0.5729338087401719,0.12463430243188883,0.09985829219235692,,,,,,,43752
254,273,GRANTHAM,East Midlands,0.4766143166431836,0.33863706656586134,0.18474861679095503,,,,,,,,58198
255,274,GRAVESEND,South East,0.39731856601573884,0.43090935587292334,0.14928592247158262,,,,,,,0.022486155639755173,68620
256,275,GREENOCK AND PORT GLASGOW,Scotland,0.11254303315818083,0.481948722594673,0.19432868273237905,0.21117956151476716,,,,,,,44152
257,276,GREENWICH,London,0.2681180426716141,0.5552817717996289,0.169237012987013,,,,,,,0.00736317254174397,34496
258,277,GRIMSBY,Yorkshire and the Humber,0.31916744600796015,0.4710193784118837,0.2062028317275278,,,,,,,0.003610343852628374,45979
259,278,GUILDFORD,South East,0.4920790745125214,0.2257319397124213,0.28218898577505724,,,,,,,,51951
260,279,HACKNEY CENTRAL,London,0.18722922602552594,0.6888880215448265,0.12388275242964755,,,,,,,,25621
261,281,HACKNEY SOUTH AND SHOREDITCH,London,0.14906969875959836,0.6398774365032487,0.11713673951565269,,,,,,,0.0939161252215003,27088
262,282,HALESOWEN AND STOURBRIDGE,West Midlands,0.38959358425458496,0.37601444181736854,0.23439197392804653,,,,,,,,62596
263,283,HALIFAX,Yorkshire and the Humber,0.3544928881948255,0.44266238973536487,0.18345080825560292,,,,,,,0.01939391381420673,47386
264,284,HALTEMPRICE,Yorkshire and the Humber,0.4935001312221153,0.2166564605021433,0.2898434082757414,,,,,,,,57155
265,285,HAMILTON,Scotland,0.09469433942854204,0.4754519970166911,0.040094642903068176,0.3897590206516987,,,,,,,38883
266,286,HAMMERSMITH NORTH,London,0.29376644104868027,0.5338279194868915,0.15369609552803476,,,,,,,0.01870954393639346,33833
267,287,HAMPSTEAD,London,0.4488296135002722,0.40614638491611815,0.1377245508982036,,,,,,,0.007299450685406048,40414
268,288,HARBOROUGH,East Midlands,0.5126797541619429,0.2373649979115699,0.24995524792648727,,,,,,,,50277
269,289,HARLOW,Eastern,0.24313476975073933,0.5272708069286016,0.22959442332065907,,,,,,,,47340
270,290,HARROGATE,Yorkshire and the Humber,0.5385339992989835,0.17628373641780581,0.24686733263231686,,,,,,,0.038314931650893794,45648
271,291,"HARROW,CENTRAL",London,0.4347273112679042,0.3721042909487327,0.16854919298670623,,,,,,,0.024619204796656875,33023
272,292,"HARROW,EAST",London,0.46223196881091616,0.36806909248429714,0.16969893870478667,,,,,,,,36936
273,293,"HARROW,WEST",London,0.5199079892812255,0.24525125091892147,0.23484075979985297,,,,,,,,42169
274,295,HARWICH,Eastern,0.4671062887787235,0.29830386929816355,0.23458984192311289,,,,,,,,64146
275,296,HASTINGS,South East,0.4492711013107926,0.3352933970354037,0.21543550165380373,,,,,,,,40815
276,297,HAVANT AND WATERLOO,South East,0.44713620760922307,0.2626565785453696,0.2902072138454073,,,,,,,,55643
277,298,HAYES AND HARLINGTON,London,0.2795679567956796,0.5218207535039219,0.16294200848656296,,,,,,,0.03566928121383567,38885
278,299,HAZEL GROVE,North West,0.4488872936109117,0.1530330222541278,0.39807968413496053,,,,,,,,55720
279,300,HEMEL HEMPSTEAD,Eastern,0.41979023634929447,0.42687487218440506,0.1533348914663005,,,,,,,,68458
280,301,HEMSWORTH,Yorkshire and the Humber,0.12038228266862709,0.765116706487778,0.11450101084359493,,,,,,,,48969
281,302,"HENDON,NORTH",London,0.4444777747477502,0.39675484046904824,0.15876738478320152,,,,,,,,36670
282,303,"HENDON,SOUTH",London,0.4662593647195422,0.32905758438614435,0.20468305089431343,,,,,,,,36173
283,304,HENLEY,South East,0.4904856142487441,0.24228519235369594,0.26722919339755996,,,,,,,,45983
284,305,HEREFORD,West Midlands,0.3892488819932463,0.24687414438258648,0.3638769736241672,,,,,,,,43828
285,306,HERTFORD STEVENAGE,Eastern,0.3269804309341159,0.47125245211400135,0.182118307523006,,,,,,,0.019648809428876732,62701
286,308,HERTFORDSHIRE SOUTH,Eastern,0.4271864393000142,0.38190280685351924,0.19091075384646652,,,,,,,,49201
287,310,HEXHAM,North East,0.4352754107718025,0.34066538916296324,0.22405920006523422,,,,,,,,49054
288,311,HEYWOOD AND ROYTON,North West,0.32458558891765577,0.4573820651625702,0.21803234591977405,,,,,,,,59482
289,312,HIGH PEAK,East Midlands,0.41434757066080635,0.3707870058095259,0.21486542352966775,,,,,,,,45959
290,313,HITCHIN,Eastern,0.44592076200993924,0.390944229707344,0.16313500828271674,,,,,,,,57952
291,314,HOLBORN AND ST.PANCRAS,London,0.3012288276320159,0.5593775205199981,0.13939365184798597,,,,,,,,21077
292,315,HOLLAND WITH BOSTON,East Midlands,0.48457353396921593,0.33506077614407215,0.1803656898867119,,,,,,,,58082
293,316,HONITON,South West,0.537743359629442,0.16371137005138597,0.29854527031917205,,,,,,,,55268
294,317,HORNCASTLE,East Midlands,0.4771400085457912,0.19510041304657455,0.32775957840763426,,,,,,,,35105
295,318,HORNCHURCH,London,0.33070167455405897,0.4854386603567528,0.16572624681470696,,,,,,,0.018133418274481252,43952
296,319,HORNSEY,London,0.43144817913139305,0.41186194459750536,0.1323197916144868,,,,,,,0.02437008465661474,39926
297,320,HORSHAM,South East,0.4207567902625944,0.36864645553927644,0.1950862166121943,,,,,,,0.01551053758593486,70984
298,321,HOUGHTON-LE-SPRING,North East,0.1013687897502074,0.6843718315052079,0.21425937874458476,,,,,,,,43396
299,322,HOVE,South East,0.5362500735395054,0.21922616829760946,0.2445237581628851,,,,,,,,50993
300,323,HOWDEN,Yorkshire and the Humber,0.46897526163278014,0.17652130181765932,0.35450343654956057,,,,,,,,41757
301,324,"HUDDERSFIELD,EAST",Yorkshire and the Humber,0.2868801652892562,0.5041838842975207,0.18920454545454546,,,,,,,0.019731404958677687,38720
302,325,"HUDDERSFIELD,WEST",Yorkshire and the Humber,0.3803524596191083,0.41378465158459765,0.1839015662148582,,,,,,,0.021961322581435818,40799
303,326,KINGSTON-UPON-HULL CENTRAL,Yorkshire and the Humber,0.2941409989958667,0.5234803726969152,0.18237862830721807,,,,,,,,42823
304,329,HUNTINGDONSHIRE,Eastern,0.4506729452626657,0.29631299468991085,0.25301406004742344,,,,,,,,59886
305,330,HUYTON,North West,0.297129617218467,0.6079696685368515,0.09490071424468147,,,,,,,,52223
306,331,"ILFORD,NORTH",London,0.40876318391562294,0.42478988134475937,0.16644693473961766,,,,,,,,48544
307,332,"ILFORD,SOUTH",London,0.4024725975019118,0.4470558246240122,0.1461636502676523,,,,,,,0.004307927606423656,39230
308,333,ILKESTON,East Midlands,0.27254584008980914,0.555123933070796,0.17233022683939486,,,,,,,,56119
309,334,INCE,North West,0.21362789364294418,0.6352218160968968,0.1511502902601591,,,,,,,,55812
310,335,INVERNESS,Scotland,0.22012780340973576,0.15622609854185684,0.32390022451950357,0.29592164022599987,,,,,,0.00382423330290395,40531
311,336,IPSWICH,Eastern,0.4280569345998221,0.45292277670961634,0.1190202886905616,,,,,,,,69694
312,338,ISLE OF WIGHT,South East,0.4195794647733479,0.12989259056981614,0.450527944656836,,,,,,,,65916
313,339,ISLINGTON CENTRAL,London,0.2109455906954513,0.5850792639209751,0.15080060543296422,,,,,,,0.05317453995060942,25106
314,341,ISLINGTON SOUTH AND FINSBURY,London,0.20918539800574615,0.6145005915159709,0.15468142639851276,,,,,,,0.021632584079770152,23668
315,340,"ISLINGTON, NORTH",London,0.2745071804477745,0.5785835340290786,0.12202301311212202,,,,,,,0.024886272411024885,22422
316,342,JARROW,North East,0.22278228385743162,0.6283550392753883,0.1488626768671801,,,,,,,,39083
317,343,KEIGHLEY,Yorkshire and the Humber,0.3840313038617413,0.45579261191596404,0.1359994410024689,,,,,,,0.02417664321982578,42934
318,344,KENSINGTON,London,0.45181894724617483,0.3961617745260285,0.15201927822779665,,,,,,,,34443
319,345,KETTERING,East Midlands,0.31524646541841805,0.4930900522226468,0.19166348235893516,,,,,,,,62808
320,346,KIDDERMINSTER,West Midlands,0.4327001081665765,0.3182970524607896,0.24900283937263384,,,,,,,,59168
321,347,KILMARNOCK,Scotland,0.18955715756951597,0.4569309989701339,0.051658084449021625,0.30185375901132855,,,,,,,48550
322,348,KINGSTON UPON THAMES,London,0.48629073978272114,0.2884353101631943,0.22527395005408457,,,,,,,,42526
323,327,KINGSTON-UPON-HULL EAST,Yorkshire and the Humber,0.18978515232827703,0.6240987167551978,0.1861161309165252,,,,,,,,54783
324,328,KINGSTON-UPON-HULL WEST,Yorkshire and the Humber,0.27632959406020496,0.5485971000457321,0.1750733058940629,,,,,,,,37173
325,349,KINGSWOOD,South West,0.38543437606256375,0.43996514790887453,0.1746004760285617,,,,,,,,47056
326,350,KINROSS AND WEST PERTHSHIRE,Scotland,0.4168492633169626,0.07661503588968643,0.09168870419342652,0.41484699659992447,,,,,,,26470
327,351,KIRKCALDY ,Scotland,0.16532169641682382,0.45366431296872944,0.06113766940046489,0.31987632121398185,,,,,,,45602
328,352,KNUTSFORD,North West,0.5101506684586546,0.22553111221145458,0.26431821932989086,,,,,,,,42411
329,353,LAMBETH CENTRAL,London,0.2617012140375532,0.6004215950345474,0.12534644962329702,,,,,,,0.012530741304602412,25617
330,443,"LAMBETH,NORWOOD",London,0.3568307513673725,0.5026125217710148,0.13374278118984326,,,,,,,0.006813945671769487,32727
331,587,"LAMBETH,VAUXHALL",London,0.23350729837723233,0.6316969746391584,0.13479572698360923,,,,,,,,24526
332,354,LANARK,Scotland,0.23174347891641955,0.3756345177664975,0.03452781826405991,0.3580941850530231,,,,,,,39794
333,356,LANCASTER,North West,0.42606903657908296,0.38946419371458013,0.18446676970633694,,,,,,,,38820
334,357,"LEEDS, EAST",Yorkshire and the Humber,0.27956650777947656,0.5563674790898462,0.15671373324939294,,,,,,,0.007352279881284288,44476
335,358,"LEEDS, NORTH EAST",Yorkshire and the Humber,0.48563731965705703,0.3398606470329215,0.1745020333100215,,,,,,,,38607
336,359,"LEEDS, NORTH WEST",Yorkshire and the Humber,0.4462455359213395,0.3528593293446501,0.2008951347340105,,,,,,,,43122
337,360,"LEEDS, SOUTH",Yorkshire and the Humber,0.19009641709320318,0.6443578145458874,0.16554576836090942,,,,,,,,33604
338,361,"LEEDS, SOUTH EAST",Yorkshire and the Humber,0.2190374331550802,0.611764705882353,0.15789661319073084,,,,,,,0.011301247771836007,28050
339,362,"LEEDS, WEST",Yorkshire and the Humber,0.18989865027138672,0.49639752149478844,0.31370382823382487,,,,,,,,41638
340,363,LEEK,West Midlands,0.4674346948378186,0.4018031965757479,0.13076210858643353,,,,,,,,65883
341,364,LEICESTER EAST,East Midlands,0.3653030303030303,0.4477922077922078,0.12268398268398269,,,,,,,0.06422077922077922,46200
342,365,LEICESTER SOUTH,East Midlands,0.4094275420336269,0.4321056845476381,0.11427141713370696,,,,,,,0.04419535628502802,49960
343,366,LEICESTER WEST,East Midlands,0.3039330922242315,0.5290687160940325,0.11607142857142858,,,,,,,0.050926763110307416,44240
344,367,LEIGH,North West,0.2579403872953803,0.5623479002433596,0.17971171246126005,,,,,,,,48077
345,368,LEOMINSTER,West Midlands,0.455904075071683,0.10496133460769833,0.43913459032061863,,,,,,,,34527
346,369,LEWES,South East,0.518707930658444,0.22293460685142708,0.258357462490129,,,,,,,,53186
347,370,LEWISHAM EAST,London,0.3220193654976264,0.5092331179287701,0.16874751657360354,,,,,,,,47817
348,371,"LEWISHAM,WEST",London,0.35602752566242196,0.4824306714524131,0.13607370659107015,,,,,,,0.025468096294094786,43741
349,372,LEYTON,London,0.2632988616918384,0.5488182922897602,0.1341170051831461,,,,,,,0.05376584083525531,40323
350,373,LICHFIELD AND TAMWORTH,West Midlands,0.4212500178248036,0.42597002581031557,0.15277995636488087,,,,,,,,70127
351,374,LINCOLN,East Midlands,0.2831588242714772,0.3708338589630377,,,,,,,,0.3460073167654851,39635
352,375,"LIVERPOOL,EDGE HILL",North West,0.207630666188255,0.5191962683889487,0.2731730654227963,,,,,,,,25083
353,376,"LIVERPOOL,GARSTON",North West,0.4213696185590007,0.47799378850014584,0.10063659294085348,,,,,,,,58279
354,377,"LIVERPOOL,KIRKDALE",North West,0.2849057258932602,0.6141185457828396,0.10097572832390013,,,,,,,,28799
355,378,"LIVERPOOL,SCOTLAND",North West,0.11827615417196104,0.802308343922067,0.049978822532825075,,,,,,,0.029436679373146972,18888
356,379,"LIVERPOOL,TOXTETH",North West,0.29953557495820177,0.568902099201189,0.11800111462010032,,,,,,,0.01356121122050901,26915
357,380,"LIVERPOOL,WALTON",North West,0.301619946471334,0.5794618960416961,0.11891815748697,,,,,,,,35495
358,381,"LIVERPOOL,WAVERTREE",North West,0.4584581923634606,0.3918801353310778,0.14966167230546157,,,,,,,,41380
359,382,"LIVERPOOL, WEST DERBY",North West,0.2888400969109631,0.6047849788007268,0.10637492428831012,,,,,,,,39624
360,383,LLANELLI,Wales,0.12384793788444086,0.594413633155188,0.14466068367449833,0.13707774528587274,,,,,,,49585
361,384,LONDONDERRY,Northern Ireland,,,,,,,0.5436625820027231,0.40410323059784625,,0.05223418739943062,64632
362,385,LOUGHBOROUGH,East Midlands,0.3721685195596583,0.4147518090643646,0.18877745334518217,,,,,,,0.024302218030794902,55139
363,386,LOUTH,East Midlands,0.3847975924667508,0.28632171633821957,0.3288806911950296,,,,,,,,51505
364,387,LOWESTOFT,Eastern,0.4242968581075462,0.39000049897709693,0.18570264291535685,,,,,,,,60123
365,388,LUDLOW,West Midlands,0.47089234153719234,0.22969888629176405,0.2994087721710436,,,,,,,,36365
366,389,LUTON EAST,Eastern,0.3611118175113801,0.45461943391908044,0.17666505607405336,,,,,,,0.007603692495486102,39323
367,390,LUTON WEST,Eastern,0.3198561414761534,0.46735694323544236,0.21278691528840427,,,,,,,,43654
368,391,MACCLESFIELD,North West,0.5026094129217493,0.2949191795815422,0.2024714074967085,,,,,,,,63041
369,392,MAIDSTONE,South East,0.44210171465346837,0.2731800003064617,0.28471828504006985,,,,,,,,65261
370,393,MALDON,Eastern,0.43533236994219654,0.2996004760285617,0.26506715402924175,,,,,,,,47056
371,396,MANCHESTER CENTRSL,North West,0.19467030126427598,0.6933778258213094,0.11195187291441462,,,,,,,,21277
372,394,"MANCHESTER, ARDWICK",North West,0.31428469953118343,0.5551924989345077,0.13052280153430884,,,,,,,,28156
373,395,"MANCHESTER, BLACKLEY",North West,0.32517031379025596,0.5088769611890999,0.1423668455821635,,,,,,,0.023585879438480596,38752
374,397,"MANCHESTER, GORTON",North West,0.312969214490855,0.5362775230513428,0.15075326245780218,,,,,,,,39694
375,398,"MANCHESTER, MOSS SIDE",North West,0.3433334364271797,0.47047907710388764,0.17585748306683574,,,,,,,0.01033000340209693,32333
376,399,"MANCHESTER, OPENSHAW",North West,0.27143112381633017,0.5756298016794712,0.14221904591745577,,,,,,,0.010720028586742899,27985
377,400,"MANCHESTER, WITHINGTON",North West,0.4295678198234757,0.37881708430556965,0.19161509587095465,,,,,,,,39428
378,401,"MANCHESTER, WYTHENSHAWE",North West,0.2739349825846209,0.5905153166026614,0.1355497008127177,,,,,,,,44788
379,402,MANSFIELD,East Midlands,0.23159250817560204,0.5740560895847785,0.18547220295312655,,,,,,,0.008879199286492915,50455
380,403,MELTON,East Midlands,0.4891632546595634,0.26474540367074,0.24609134166969662,,,,,,,,63257
381,404,MERIDEN,West Midlands,0.3512408000218884,0.47389805466633833,0.17486114531177324,,,,,,,,73098
382,405,MERIONETH,Wales,0.11172462929153493,0.30952486975107985,0.15380504965044306,0.42494545130694217,,,,,,,22457
383,406,MERTHYR TYDFIL,Wales,0.08594398857180825,0.7062888276137005,0.04318793395568254,0.14766951264077605,,,,,,0.016909737218032624,30101
384,456,MID OXFORDSHIRE,South East,0.46039876019432413,0.2976632740542085,0.2419379657514673,,,,,,,,45491
385,48,MID-BEDFORDSHIRE,Eastern,0.4569791949959206,0.29846002175686703,0.2445607832472124,,,,,,,,58832
386,407,MIDDLESBOROUGH,North East,0.2437661104327771,0.6183964183964183,0.1378374711708045,,,,,,,,36855
387,408,MIDDLETON AND PRESTWICK,North West,0.39432041,0.45820289655646906,0.14345178712718015,,,,,,,0.004024906257525199,58138
388,409,MIDLOTHIAN,Scotland,0.15995018752081552,0.4148916144166582,0.0694044223055648,0.35575377575696143,,,,,,,69059
389,584,MID-ULSTER,Northern Ireland,,,,,,,,,,1.0,64528
390,410,MITCHAM AND MORDEN,London,0.3485288736789996,0.48178041798497667,0.15989754848152213,,,,,,,0.009793159854501625,46461
391,411,MONMOUTH,Wales,0.42794950666464965,0.38858353083556046,0.16936446304607264,0.014102499453717244,,,,,,,59493
392,412,MONTGOMERY,Wales,0.28354730246064497,0.1922283356258597,0.4309949564419991,0.09322940547149626,,,,,,,26172
393,413,MORAY AND NAIRN,Scotland,0.39979197815770656,0.09702268738217514,0.09146460378339726,0.41172073067672105,,,,,,,30766
394,414,MORECAMBE AND LONSDALE,North West,0.49839724325840445,0.2530953239572064,0.24850743278438914,,,,,,,,49914
395,415,MORPETH,North East,0.22515532315650388,0.6380478479660397,0.13679682887745637,,,,,,,,35571
396,416,MOTHERWELL AND WISHAW,Scotland,0.182110930777752,0.44617049231007033,0.02900790890589175,0.31833990261998607,,,,,,0.024370765386299818,38817
397,417,NANTWICH,North West,0.43742627345844504,0.3650616621983914,0.19751206434316354,,,,,,,,46625
398,418,NEATH,Wales,0.11393710259494759,0.6144403800358432,0.09228389757690325,0.179338619792306,,,,,,,40733
399,419,NELSON AND COLNE,North West,0.42958842591411295,0.44665867163379347,0.1237529024520936,,,,,,,,39191
400,427,NEW FOREST,South East,0.4965319714275855,0.23853480106283861,0.2649332275095759,,,,,,,,57958
401,420,NEWARK,East Midlands,0.3749842458724186,0.4788894690408887,0.1461262850866927,,,,,,,,55541
402,421,NEWBURY,South East,0.42443015569121845,0.16959867066430662,0.40597117364447494,,,,,,,,55366
403,422,NEWCASTLE UNDER LYME,West Midlands,0.36592837775978027,0.4956864678333744,0.1338779534490651,,,,,,,0.0045072009577802035,56798
404,423,NEWCASTLE-UPON-TYNE CENTRAL,North East,0.16550973186334558,0.7177079079896557,0.11678236014699878,,,,,,,,14694
405,424,NEWCASTLE-UPON-TYNE EAST,North East,0.3376365744979552,0.5283525605810901,0.13401086492095465,,,,,,,,32766
406,425,NEWCASTLE-UPON-TYNE NORTH,North East,0.428882771277816,0.4109505238204481,0.16016670490173587,,,,,,,,26154
407,426,NEWCASTLE-UPON-TYNE WEST,North East,0.2827781447579504,0.567273756723601,0.14994809851844862,,,,,,,,52985
408,428,NEWHAM NORTH EAST,London,0.22194897018137105,0.5688338969156675,0.1250128086894149,,,,,,,0.08420432421354647,39036
409,430,NEWHAM SOUTH,London,0.11156153721420464,0.693108480622669,0.11710718339549213,,,,,,,0.07822279876763419,30835
410,431,NEWPORT,Wales,0.2864217111639792,0.5298969072164949,0.16225218080888185,0.02142920081064411,,,,,,,56745
411,432,NEWTON,North West,0.30725081308590013,0.5323457869851594,0.1604033999289404,,,,,,,,73178
412,434,NORFOLK NORTH WEST,Eastern,0.43989127827963864,0.41841873850827405,0.14168998321208728,,,,,,,,62545
413,437,NORMANTON,Yorkshire and the Humber,0.23470297626220027,0.5873478732377395,0.17794915050006024,,,,,,,,41495
414,15,NORTH ANGUS AND MEARNS,Scotland,0.4355426342325102,0.12343134729326906,0.09936333860817724,0.3416626798660435,,,,,,,27173
415,159,NORTH CORNWALL,South West,0.4200426950660814,0.06387469717684872,0.512532680914346,,,,,,,0.003549926842723849,41691
416,184,DEVON NORTH,South West,0.36655805939850905,0.14254277477354532,0.48120980535985397,,,,,,,0.00968936046809164,58621
417,190,DORSET NORTH ,South West,0.5114718691357151,0.12826187019792515,0.3602662606663598,,,,,,,,56486
418,180,NORTH EAST DERBYSHIRE,East Midlands,0.2965533606217002,0.49906072650333194,0.20438591287496788,,,,,,,,50571
419,247,NORTH FYLDE,North West,0.5550648427119786,0.23433201714168087,0.21060314014634055,,,,,,,,53437
420,355,NORTH LANARKSHIRE,Scotland,0.22462639737839032,0.4625467729565157,0.04413507797429521,0.2686917516907988,,,,,,,43027
421,433,NORTH NORFOLK,Eastern,0.48083834928333263,0.3203135149179405,0.1988481357987269,,,,,,,,69279
422,528,NORTH SOMERSET,South West,0.4487659146750056,0.316492628992629,0.22933884297520662,,,,,,,0.005402613357158812,71632
423,207,DURHAM NORTH WEST,North East,0.21109529930224016,0.6415947484392215,0.14730995225853838,,,,,,,,43568
424,438,NORTHAMPTON NORTH,East Midlands,0.3966711409395973,0.43795973154362416,0.1653691275167785,,,,,,,,37250
425,439,NORTHAMPTON SOUTH,East Midlands,0.4298085824349748,0.42559799325111236,0.14459342431391287,,,,,,,,33487
426,440,NORTHWICH,North West,0.4512221658083702,0.33976451246343176,0.20901332172819806,,,,,,,,41361
427,441,"NORWICH,NORTH",Eastern,0.2727952633219071,0.5596135867871611,0.16759114989093177,,,,,,,,32090
428,442,"NORWICH,SOUTH",Eastern,0.37453130326099304,0.47125326667424156,0.15421543006476537,,,,,,,,35204
429,444,NOTTINGHAM EAST,East Midlands,0.3275509571897652,0.5120500588563286,0.1375999008735518,,,,,,,0.022799083080354377,32282
430,445,"NOTTINGHAM,NORTH",East Midlands,0.34778119764678384,0.48104570070518565,0.14551759068064052,,,,,,,0.025655510967390036,51334
431,446,"NOTTINGHAM,WEST",East Midlands,0.32876413878247607,0.4969770693004593,0.1742587919170646,,,,,,,,55079
432,447,NUNEATON,West Midlands,0.25262225618227285,0.561058627396499,0.18631911642122811,,,,,,,,57584
433,448,OGMORE,Wales,0.1611290165055181,0.5948432464107823,0.160230491258912,0.08379724582478758,,,,,,,51195
434,449,"OLDHAM,EAST",North West,0.3023011104034558,0.5276216320992441,0.17007725749730015,,,,,,,,36113
435,450,"OLDHAM,WEST",North West,0.3000086482746692,0.5316959266626308,0.16829542506269998,,,,,,,,34689
436,451,ORKNEY AND SHETLAND,Scotland,0.14198725244707489,0.12377646255406329,0.5620874117914865,0.17214887320737537,,,,,,,17572
437,452,ORMSKIRK,North West,0.3774317406143345,0.5032992036405005,0.11926905574516496,,,,,,,,70320
438,453,ORPINGTON,London,0.4700283242451685,0.15647700341047033,0.3734946723443612,,,,,,,,51899
439,454,OSWESTRY,West Midlands,0.47275463134265766,0.2652014109869508,0.26204395767039146,,,,,,,,40539
440,455,OXFORD,South East,0.4081584143933299,0.4271008557010166,0.15311197250054853,,,,,,,0.011628757405104951,54692
441,457,PADDINGTON,London,0.41155594987246313,0.47562936675169126,0.103748475102584,,,,,,,0.009066208273261617,36068
442,458,PAISLEY,Scotland,0.15596830321579808,0.44794767514988887,0.06532220871242296,0.33076181292189005,,,,,,,47702
443,460,PEMBROKE,Wales,0.40468379170738517,0.39121178277258134,0.15908139047884964,0.045023035041183865,,,,,,,57304
444,461,PENISTONE,Yorkshire and the Humber,0.23994646103442077,0.5423017759753881,0.2177517629901912,,,,,,,,50057
445,462,PENRITH AND THE BORDERS,North West,0.5806475476536878,0.2414371316548714,0.17791532069144084,,,,,,,,40553
446,463,PERTH AND EAST PERTHSHIRE,Scotland,0.38893198862167055,0.1364694266168277,0.06702400263300186,0.4075745821284999,,,,,,,42537
447,464,PETERBOROUGH,Eastern,0.40681142298447875,0.44445349737238765,0.1487350796431336,,,,,,,,49094
448,465,PETERSFIELD,South East,0.505008009294302,0.14612121318805119,0.3468112446971431,,,,,,,0.0020595328205037936,56809
449,467,PLYMOUTH DRAKE,South West,0.4126366544135198,0.4118250823506946,0.17553826323578556,,,,,,,,41894
450,466,"PLYMOUTH,DEVONPORT",South West,0.41136351285256234,0.47274604641052115,0.10741264061735775,,,,,,,0.00847780011955872,36802
451,468,"PLYMOUTH,SUTTON",South West,0.4461041934710077,0.33296988464138516,0.22092592188760712,,,,,,,,45857
452,469,PONTEFRACT,Yorkshire and the Humber,0.16241548146421078,0.7043133597575192,0.12261599440429004,,,,,,,0.01065516437397995,42890
453,470,PONTYPOOL,Wales,0.1670080431633112,0.6339861118049658,0.14347804366288655,0.05552780136883649,,,,,,,40034
454,471,PONTYPRIDD,Wales,0.20325501476919514,0.5657084387126667,0.15541440623974362,0.0756221402783945,,,,,,,51797
455,472,POOLE,South West,0.4614894667282368,0.25894492125921564,0.2795656120125476,,,,,,,,62801
456,473,PORTSMOUTH NORTH,South East,0.4333257995253701,0.45865822880174784,0.09809017968131992,,,,,,,0.009925791991562134,53094
